itemid,datasetid,fold,hasbird
34346.wav,ff1010bird,1,0
34347.wav,ff1010bird,1,0
34348.wav,ff1010bird,1,1
34363.wav,ff1010bird,1,0
34618.wav,ff1010bird,1,1
34619.wav,ff1010bird,1,1
34651.wav,ff1010bird,1,0
34652.wav,ff1010bird,1,0
34681.wav,ff1010bird,1,0
34773.wav,ff1010bird,1,1
34978.wav,ff1010bird,1,0
35027.wav,ff1010bird,1,1
35038.wav,ff1010bird,1,0
35053.wav,ff1010bird,1,1
35054.wav,ff1010bird,1,1
35057.wav,ff1010bird,1,0
35058.wav,ff1010bird,1,0
35112.wav,ff1010bird,1,1
35128.wav,ff1010bird,1,1
35129.wav,ff1010bird,1,1
35212.wav,ff1010bird,1,1
35289.wav,ff1010bird,1,0
35486.wav,ff1010bird,1,1
35538.wav,ff1010bird,1,1
35692.wav,ff1010bird,1,0
35722.wav,ff1010bird,1,0
35723.wav,ff1010bird,1,0
36044.wav,ff1010bird,1,0
36047.wav,ff1010bird,1,1
36050.wav,ff1010bird,1,0
36052.wav,ff1010bird,1,1
36056.wav,ff1010bird,1,0
36093.wav,ff1010bird,1,0
36321.wav,ff1010bird,1,0
36344.wav,ff1010bird,1,1
36478.wav,ff1010bird,1,0
36479.wav,ff1010bird,1,0
36480.wav,ff1010bird,1,0
36481.wav,ff1010bird,1,0
36482.wav,ff1010bird,1,0
36483.wav,ff1010bird,1,0
36484.wav,ff1010bird,1,0
36485.wav,ff1010bird,1,0
36486.wav,ff1010bird,1,0
36487.wav,ff1010bird,1,0
36596.wav,ff1010bird,1,1
36597.wav,ff1010bird,1,1
36602.wav,ff1010bird,1,0
36628.wav,ff1010bird,1,0
36734.wav,ff1010bird,1,1
36735.wav,ff1010bird,1,0
36736.wav,ff1010bird,1,0
36737.wav,ff1010bird,1,0
36739.wav,ff1010bird,1,0
36759.wav,ff1010bird,1,0
36865.wav,ff1010bird,1,1
36925.wav,ff1010bird,1,1
36926.wav,ff1010bird,1,0
36927.wav,ff1010bird,1,0
37209.wav,ff1010bird,1,0
37228.wav,ff1010bird,1,1
37231.wav,ff1010bird,1,1
37286.wav,ff1010bird,1,1
37739.wav,ff1010bird,1,1
37796.wav,ff1010bird,1,1
37797.wav,ff1010bird,1,0
37798.wav,ff1010bird,1,1
37799.wav,ff1010bird,1,0
37907.wav,ff1010bird,1,1
37908.wav,ff1010bird,1,0
37911.wav,ff1010bird,1,1
37928.wav,ff1010bird,1,0
37930.wav,ff1010bird,1,0
37931.wav,ff1010bird,1,0
38013.wav,ff1010bird,1,0
38016.wav,ff1010bird,1,0
38109.wav,ff1010bird,1,1
38110.wav,ff1010bird,1,0
38111.wav,ff1010bird,1,0
38112.wav,ff1010bird,1,0
38223.wav,ff1010bird,1,0
38224.wav,ff1010bird,1,0
38232.wav,ff1010bird,1,0
38237.wav,ff1010bird,1,0
38273.wav,ff1010bird,1,0
38274.wav,ff1010bird,1,0
38275.wav,ff1010bird,1,1
38278.wav,ff1010bird,1,0
38279.wav,ff1010bird,1,0
38282.wav,ff1010bird,1,0
38283.wav,ff1010bird,1,1
38287.wav,ff1010bird,1,0
38288.wav,ff1010bird,1,0
38289.wav,ff1010bird,1,0
38290.wav,ff1010bird,1,0
38291.wav,ff1010bird,1,0
38292.wav,ff1010bird,1,0
38296.wav,ff1010bird,1,1
38301.wav,ff1010bird,1,1
38303.wav,ff1010bird,1,1
38304.wav,ff1010bird,1,1
38305.wav,ff1010bird,1,0
38306.wav,ff1010bird,1,0
38365.wav,ff1010bird,1,0
38366.wav,ff1010bird,1,0
38388.wav,ff1010bird,1,0
38389.wav,ff1010bird,1,0
38390.wav,ff1010bird,1,0
38391.wav,ff1010bird,1,0
38392.wav,ff1010bird,1,0
38393.wav,ff1010bird,1,0
38394.wav,ff1010bird,1,0
38395.wav,ff1010bird,1,0
38396.wav,ff1010bird,1,1
38515.wav,ff1010bird,1,1
38558.wav,ff1010bird,1,1
38559.wav,ff1010bird,1,1
38560.wav,ff1010bird,1,1
38561.wav,ff1010bird,1,1
38562.wav,ff1010bird,1,1
38569.wav,ff1010bird,1,0
38571.wav,ff1010bird,1,0
38579.wav,ff1010bird,1,0
38580.wav,ff1010bird,1,0
38582.wav,ff1010bird,1,0
38584.wav,ff1010bird,1,0
38585.wav,ff1010bird,1,0
38589.wav,ff1010bird,1,0
38590.wav,ff1010bird,1,0
38591.wav,ff1010bird,1,0
38592.wav,ff1010bird,1,1
38640.wav,ff1010bird,1,0
38641.wav,ff1010bird,1,0
38642.wav,ff1010bird,1,0
38643.wav,ff1010bird,1,0
38647.wav,ff1010bird,1,0
38682.wav,ff1010bird,1,0
38683.wav,ff1010bird,1,0
38692.wav,ff1010bird,1,0
38694.wav,ff1010bird,1,0
38731.wav,ff1010bird,1,0
38732.wav,ff1010bird,1,0
38755.wav,ff1010bird,1,0
38756.wav,ff1010bird,1,0
38764.wav,ff1010bird,1,0
38765.wav,ff1010bird,1,0
38766.wav,ff1010bird,1,0
38879.wav,ff1010bird,1,0
38880.wav,ff1010bird,1,0
38881.wav,ff1010bird,1,0
38882.wav,ff1010bird,1,0
38883.wav,ff1010bird,1,0
38884.wav,ff1010bird,1,0
38885.wav,ff1010bird,1,0
38886.wav,ff1010bird,1,0
38887.wav,ff1010bird,1,0
38888.wav,ff1010bird,1,0
38892.wav,ff1010bird,1,0
38938.wav,ff1010bird,1,0
38977.wav,ff1010bird,1,1
39010.wav,ff1010bird,1,0
39011.wav,ff1010bird,1,0
39012.wav,ff1010bird,1,0
39374.wav,ff1010bird,1,0
39375.wav,ff1010bird,1,1
39418.wav,ff1010bird,1,0
39446.wav,ff1010bird,1,0
39472.wav,ff1010bird,1,0
39495.wav,ff1010bird,1,0
39496.wav,ff1010bird,1,0
39497.wav,ff1010bird,1,0
39498.wav,ff1010bird,1,0
39637.wav,ff1010bird,1,1
39648.wav,ff1010bird,1,0
39649.wav,ff1010bird,1,0
39650.wav,ff1010bird,1,0
39651.wav,ff1010bird,1,1
39652.wav,ff1010bird,1,1
39653.wav,ff1010bird,1,1
39658.wav,ff1010bird,1,0
39659.wav,ff1010bird,1,0
39671.wav,ff1010bird,1,1
39672.wav,ff1010bird,1,1
39673.wav,ff1010bird,1,1
39674.wav,ff1010bird,1,1
39675.wav,ff1010bird,1,0
39712.wav,ff1010bird,1,1
39728.wav,ff1010bird,1,0
39729.wav,ff1010bird,1,0
39730.wav,ff1010bird,1,0
39731.wav,ff1010bird,1,0
39732.wav,ff1010bird,1,0
39858.wav,ff1010bird,1,0
39859.wav,ff1010bird,1,0
39873.wav,ff1010bird,1,0
39894.wav,ff1010bird,1,1
39919.wav,ff1010bird,1,0
39920.wav,ff1010bird,1,0
39924.wav,ff1010bird,1,0
39925.wav,ff1010bird,1,0
39926.wav,ff1010bird,1,0
39927.wav,ff1010bird,1,0
39930.wav,ff1010bird,1,0
39931.wav,ff1010bird,1,0
39932.wav,ff1010bird,1,0
39933.wav,ff1010bird,1,0
39934.wav,ff1010bird,1,0
39941.wav,ff1010bird,1,0
39942.wav,ff1010bird,1,0
39943.wav,ff1010bird,1,0
39965.wav,ff1010bird,1,0
39973.wav,ff1010bird,1,0
39974.wav,ff1010bird,1,0
39975.wav,ff1010bird,1,0
39976.wav,ff1010bird,1,0
39977.wav,ff1010bird,1,0
39979.wav,ff1010bird,1,0
39980.wav,ff1010bird,1,0
39982.wav,ff1010bird,1,0
39983.wav,ff1010bird,1,0
39984.wav,ff1010bird,1,0
39985.wav,ff1010bird,1,0
39986.wav,ff1010bird,1,0
40110.wav,ff1010bird,1,0
40129.wav,ff1010bird,1,0
40130.wav,ff1010bird,1,1
40131.wav,ff1010bird,1,0
40132.wav,ff1010bird,1,0
40133.wav,ff1010bird,1,0
40175.wav,ff1010bird,1,0
40550.wav,ff1010bird,1,0
40551.wav,ff1010bird,1,0
40552.wav,ff1010bird,1,0
40565.wav,ff1010bird,1,0
40699.wav,ff1010bird,1,0
40700.wav,ff1010bird,1,0
40723.wav,ff1010bird,1,0
40822.wav,ff1010bird,1,1
40823.wav,ff1010bird,1,1
40824.wav,ff1010bird,1,1
40825.wav,ff1010bird,1,1
40826.wav,ff1010bird,1,1
40827.wav,ff1010bird,1,1
40828.wav,ff1010bird,1,1
40829.wav,ff1010bird,1,1
40830.wav,ff1010bird,1,1
40831.wav,ff1010bird,1,1
40832.wav,ff1010bird,1,1
40833.wav,ff1010bird,1,1
40834.wav,ff1010bird,1,1
40835.wav,ff1010bird,1,1
40836.wav,ff1010bird,1,1
40861.wav,ff1010bird,1,0
40862.wav,ff1010bird,1,0
40954.wav,ff1010bird,1,0
40969.wav,ff1010bird,1,0
40971.wav,ff1010bird,1,0
40973.wav,ff1010bird,1,0
40974.wav,ff1010bird,1,0
41032.wav,ff1010bird,1,0
41107.wav,ff1010bird,1,0
41169.wav,ff1010bird,1,0
41180.wav,ff1010bird,1,0
41181.wav,ff1010bird,1,0
41182.wav,ff1010bird,1,0
41190.wav,ff1010bird,1,0
41192.wav,ff1010bird,1,0
41300.wav,ff1010bird,1,0
41301.wav,ff1010bird,1,1
41302.wav,ff1010bird,1,0
41303.wav,ff1010bird,1,0
41313.wav,ff1010bird,1,0
41317.wav,ff1010bird,1,0
41320.wav,ff1010bird,1,0
41321.wav,ff1010bird,1,0
41357.wav,ff1010bird,1,0
41362.wav,ff1010bird,1,0
41363.wav,ff1010bird,1,0
41364.wav,ff1010bird,1,0
41365.wav,ff1010bird,1,0
41486.wav,ff1010bird,1,0
41487.wav,ff1010bird,1,0
41502.wav,ff1010bird,1,0
41503.wav,ff1010bird,1,0
41504.wav,ff1010bird,1,0
41719.wav,ff1010bird,1,0
41720.wav,ff1010bird,1,1
41740.wav,ff1010bird,1,0
41741.wav,ff1010bird,1,0
41742.wav,ff1010bird,1,1
41848.wav,ff1010bird,1,0
41849.wav,ff1010bird,1,0
41854.wav,ff1010bird,1,0
41855.wav,ff1010bird,1,0
41981.wav,ff1010bird,1,0
42051.wav,ff1010bird,1,0
42052.wav,ff1010bird,1,0
42099.wav,ff1010bird,1,0
42101.wav,ff1010bird,1,0
42116.wav,ff1010bird,1,0
42117.wav,ff1010bird,1,0
42140.wav,ff1010bird,1,1
42148.wav,ff1010bird,1,1
42191.wav,ff1010bird,1,0
42193.wav,ff1010bird,1,0
42194.wav,ff1010bird,1,0
42195.wav,ff1010bird,1,0
42198.wav,ff1010bird,1,1
42199.wav,ff1010bird,1,0
42200.wav,ff1010bird,1,0
42210.wav,ff1010bird,1,0
42211.wav,ff1010bird,1,0
42216.wav,ff1010bird,1,0
42217.wav,ff1010bird,1,0
42284.wav,ff1010bird,1,0
42366.wav,ff1010bird,1,0
42367.wav,ff1010bird,1,0
42540.wav,ff1010bird,1,0
42541.wav,ff1010bird,1,0
42542.wav,ff1010bird,1,0
42785.wav,ff1010bird,1,0
42786.wav,ff1010bird,1,0
42794.wav,ff1010bird,1,1
42797.wav,ff1010bird,1,0
42798.wav,ff1010bird,1,0
42799.wav,ff1010bird,1,0
42801.wav,ff1010bird,1,0
42802.wav,ff1010bird,1,0
42804.wav,ff1010bird,1,0
42805.wav,ff1010bird,1,1
42806.wav,ff1010bird,1,0
42813.wav,ff1010bird,1,0
42814.wav,ff1010bird,1,0
42815.wav,ff1010bird,1,0
42914.wav,ff1010bird,1,0
42915.wav,ff1010bird,1,1
42916.wav,ff1010bird,1,1
42917.wav,ff1010bird,1,1
42964.wav,ff1010bird,1,0
42965.wav,ff1010bird,1,0
43104.wav,ff1010bird,1,0
43114.wav,ff1010bird,1,0
43153.wav,ff1010bird,1,0
43357.wav,ff1010bird,1,0
43359.wav,ff1010bird,1,1
43423.wav,ff1010bird,1,0
43443.wav,ff1010bird,1,0
43444.wav,ff1010bird,1,0
43480.wav,ff1010bird,1,0
43549.wav,ff1010bird,1,1
43550.wav,ff1010bird,1,1
43553.wav,ff1010bird,1,0
43620.wav,ff1010bird,1,0
43694.wav,ff1010bird,1,0
43699.wav,ff1010bird,1,0
43708.wav,ff1010bird,1,0
43709.wav,ff1010bird,1,0
43710.wav,ff1010bird,1,0
43711.wav,ff1010bird,1,1
43713.wav,ff1010bird,1,0
43714.wav,ff1010bird,1,0
43716.wav,ff1010bird,1,0
43717.wav,ff1010bird,1,0
43722.wav,ff1010bird,1,1
43723.wav,ff1010bird,1,1
43724.wav,ff1010bird,1,0
43760.wav,ff1010bird,1,0
43778.wav,ff1010bird,1,1
43779.wav,ff1010bird,1,1
43817.wav,ff1010bird,1,0
43819.wav,ff1010bird,1,0
43822.wav,ff1010bird,1,0
43823.wav,ff1010bird,1,0
43824.wav,ff1010bird,1,0
43830.wav,ff1010bird,1,0
43831.wav,ff1010bird,1,0
43890.wav,ff1010bird,1,0
44048.wav,ff1010bird,1,0
44049.wav,ff1010bird,1,0
44050.wav,ff1010bird,1,0
44051.wav,ff1010bird,1,0
44052.wav,ff1010bird,1,0
44053.wav,ff1010bird,1,0
44054.wav,ff1010bird,1,0
44055.wav,ff1010bird,1,0
44063.wav,ff1010bird,1,0
44065.wav,ff1010bird,1,0
44066.wav,ff1010bird,1,0
44078.wav,ff1010bird,1,0
44079.wav,ff1010bird,1,0
44080.wav,ff1010bird,1,0
44088.wav,ff1010bird,1,0
44109.wav,ff1010bird,1,1
44110.wav,ff1010bird,1,1
44111.wav,ff1010bird,1,1
44122.wav,ff1010bird,1,0
44123.wav,ff1010bird,1,0
44125.wav,ff1010bird,1,0
44169.wav,ff1010bird,1,0
44170.wav,ff1010bird,1,0
44171.wav,ff1010bird,1,0
44186.wav,ff1010bird,1,0
44187.wav,ff1010bird,1,0
44188.wav,ff1010bird,1,0
44199.wav,ff1010bird,1,0
44205.wav,ff1010bird,1,0
44206.wav,ff1010bird,1,0
44207.wav,ff1010bird,1,1
44218.wav,ff1010bird,1,1
44223.wav,ff1010bird,1,0
44224.wav,ff1010bird,1,0
44225.wav,ff1010bird,1,0
44250.wav,ff1010bird,1,0
44277.wav,ff1010bird,1,0
44278.wav,ff1010bird,1,0
44279.wav,ff1010bird,1,0
44280.wav,ff1010bird,1,0
44289.wav,ff1010bird,1,0
44320.wav,ff1010bird,1,1
44322.wav,ff1010bird,1,0
44327.wav,ff1010bird,1,0
44329.wav,ff1010bird,1,0
44397.wav,ff1010bird,1,1
44402.wav,ff1010bird,1,0
44431.wav,ff1010bird,1,1
44432.wav,ff1010bird,1,0
44526.wav,ff1010bird,1,1
44529.wav,ff1010bird,1,1
44530.wav,ff1010bird,1,1
44534.wav,ff1010bird,1,1
44535.wav,ff1010bird,1,0
44549.wav,ff1010bird,1,0
44569.wav,ff1010bird,1,0
44570.wav,ff1010bird,1,1
44616.wav,ff1010bird,1,0
44626.wav,ff1010bird,1,1
44681.wav,ff1010bird,1,0
44682.wav,ff1010bird,1,0
44698.wav,ff1010bird,1,0
44710.wav,ff1010bird,1,0
44747.wav,ff1010bird,1,1
44881.wav,ff1010bird,1,0
44882.wav,ff1010bird,1,0
44883.wav,ff1010bird,1,0
44976.wav,ff1010bird,1,0
44977.wav,ff1010bird,1,0
44978.wav,ff1010bird,1,0
44981.wav,ff1010bird,1,0
45336.wav,ff1010bird,1,1
45435.wav,ff1010bird,1,0
45436.wav,ff1010bird,1,0
45437.wav,ff1010bird,1,0
45476.wav,ff1010bird,1,1
45477.wav,ff1010bird,1,0
45478.wav,ff1010bird,1,0
45479.wav,ff1010bird,1,1
45480.wav,ff1010bird,1,1
45481.wav,ff1010bird,1,1
45482.wav,ff1010bird,1,0
45485.wav,ff1010bird,1,0
45486.wav,ff1010bird,1,0
45487.wav,ff1010bird,1,0
45488.wav,ff1010bird,1,0
45539.wav,ff1010bird,1,0
45637.wav,ff1010bird,1,0
45904.wav,ff1010bird,1,1
45905.wav,ff1010bird,1,1
45906.wav,ff1010bird,1,1
45910.wav,ff1010bird,1,0
45922.wav,ff1010bird,1,1
45923.wav,ff1010bird,1,0
45986.wav,ff1010bird,1,0
45987.wav,ff1010bird,1,0
45990.wav,ff1010bird,1,0
45991.wav,ff1010bird,1,0
45992.wav,ff1010bird,1,1
45993.wav,ff1010bird,1,0
45994.wav,ff1010bird,1,0
45995.wav,ff1010bird,1,0
46068.wav,ff1010bird,1,0
46069.wav,ff1010bird,1,0
46084.wav,ff1010bird,1,0
46085.wav,ff1010bird,1,0
46190.wav,ff1010bird,1,0
46221.wav,ff1010bird,1,0
46222.wav,ff1010bird,1,0
46225.wav,ff1010bird,1,0
46226.wav,ff1010bird,1,0
46227.wav,ff1010bird,1,0
46228.wav,ff1010bird,1,0
46231.wav,ff1010bird,1,0
46232.wav,ff1010bird,1,0
46236.wav,ff1010bird,1,1
46237.wav,ff1010bird,1,0
46238.wav,ff1010bird,1,0
46307.wav,ff1010bird,1,0
46308.wav,ff1010bird,1,0
46343.wav,ff1010bird,1,0
46344.wav,ff1010bird,1,0
46345.wav,ff1010bird,1,0
46346.wav,ff1010bird,1,0
46347.wav,ff1010bird,1,0
46348.wav,ff1010bird,1,0
46349.wav,ff1010bird,1,0
46350.wav,ff1010bird,1,0
46351.wav,ff1010bird,1,0
46534.wav,ff1010bird,1,0
46563.wav,ff1010bird,1,0
46729.wav,ff1010bird,1,0
46805.wav,ff1010bird,1,1
46850.wav,ff1010bird,1,0
46851.wav,ff1010bird,1,1
46874.wav,ff1010bird,1,0
46903.wav,ff1010bird,1,0
46918.wav,ff1010bird,1,0
46938.wav,ff1010bird,1,0
46967.wav,ff1010bird,1,0
47051.wav,ff1010bird,1,1
47052.wav,ff1010bird,1,1
47181.wav,ff1010bird,1,0
47194.wav,ff1010bird,1,0
47229.wav,ff1010bird,1,0
47230.wav,ff1010bird,1,0
47254.wav,ff1010bird,1,0
47353.wav,ff1010bird,1,0
47360.wav,ff1010bird,1,0
47430.wav,ff1010bird,1,1
47431.wav,ff1010bird,1,0
47468.wav,ff1010bird,1,0
47469.wav,ff1010bird,1,0
47470.wav,ff1010bird,1,0
47494.wav,ff1010bird,1,0
47651.wav,ff1010bird,1,0
47683.wav,ff1010bird,1,1
47701.wav,ff1010bird,1,0
47702.wav,ff1010bird,1,0
47703.wav,ff1010bird,1,0
47704.wav,ff1010bird,1,0
47885.wav,ff1010bird,1,0
47886.wav,ff1010bird,1,0
48153.wav,ff1010bird,1,0
48154.wav,ff1010bird,1,0
48155.wav,ff1010bird,1,0
48156.wav,ff1010bird,1,0
48157.wav,ff1010bird,1,0
48158.wav,ff1010bird,1,0
48159.wav,ff1010bird,1,0
48160.wav,ff1010bird,1,0
48161.wav,ff1010bird,1,0
48263.wav,ff1010bird,1,0
48397.wav,ff1010bird,1,1
48398.wav,ff1010bird,1,1
48409.wav,ff1010bird,1,1
48412.wav,ff1010bird,1,0
48415.wav,ff1010bird,1,0
48416.wav,ff1010bird,1,0
48417.wav,ff1010bird,1,1
48418.wav,ff1010bird,1,1
48503.wav,ff1010bird,1,0
48519.wav,ff1010bird,1,0
48565.wav,ff1010bird,1,0
48567.wav,ff1010bird,1,0
48568.wav,ff1010bird,1,0
48603.wav,ff1010bird,1,0
48604.wav,ff1010bird,1,0
48644.wav,ff1010bird,1,0
48651.wav,ff1010bird,1,0
48652.wav,ff1010bird,1,0
48653.wav,ff1010bird,1,0
48677.wav,ff1010bird,1,0
48678.wav,ff1010bird,1,0
48703.wav,ff1010bird,1,0
48926.wav,ff1010bird,1,0
48927.wav,ff1010bird,1,0
48928.wav,ff1010bird,1,0
48972.wav,ff1010bird,1,0
48983.wav,ff1010bird,1,1
48988.wav,ff1010bird,1,1
48989.wav,ff1010bird,1,0
48995.wav,ff1010bird,1,0
48998.wav,ff1010bird,1,0
49084.wav,ff1010bird,1,1
49085.wav,ff1010bird,1,0
49086.wav,ff1010bird,1,1
49140.wav,ff1010bird,1,1
49142.wav,ff1010bird,1,1
49252.wav,ff1010bird,1,0
49407.wav,ff1010bird,1,1
49408.wav,ff1010bird,1,1
49409.wav,ff1010bird,1,1
49410.wav,ff1010bird,1,1
49485.wav,ff1010bird,1,0
49598.wav,ff1010bird,1,0
49610.wav,ff1010bird,1,1
49613.wav,ff1010bird,1,0
49661.wav,ff1010bird,1,0
49662.wav,ff1010bird,1,0
49768.wav,ff1010bird,1,0
49799.wav,ff1010bird,1,1
49803.wav,ff1010bird,1,1
49806.wav,ff1010bird,1,1
49807.wav,ff1010bird,1,1
49811.wav,ff1010bird,1,1
49850.wav,ff1010bird,1,1
49851.wav,ff1010bird,1,0
49852.wav,ff1010bird,1,0
49853.wav,ff1010bird,1,0
49982.wav,ff1010bird,1,1
50049.wav,ff1010bird,1,0
50050.wav,ff1010bird,1,0
50051.wav,ff1010bird,1,0
50054.wav,ff1010bird,1,0
50055.wav,ff1010bird,1,0
50056.wav,ff1010bird,1,0
50057.wav,ff1010bird,1,0
50058.wav,ff1010bird,1,0
50059.wav,ff1010bird,1,0
50060.wav,ff1010bird,1,0
50061.wav,ff1010bird,1,0
50062.wav,ff1010bird,1,0
50122.wav,ff1010bird,1,0
50123.wav,ff1010bird,1,1
50124.wav,ff1010bird,1,1
50125.wav,ff1010bird,1,0
50126.wav,ff1010bird,1,0
50346.wav,ff1010bird,1,1
50378.wav,ff1010bird,1,1
50422.wav,ff1010bird,1,0
50424.wav,ff1010bird,1,0
50495.wav,ff1010bird,1,1
50496.wav,ff1010bird,1,0
50497.wav,ff1010bird,1,1
50498.wav,ff1010bird,1,1
50586.wav,ff1010bird,1,0
50619.wav,ff1010bird,1,1
50677.wav,ff1010bird,1,0
50678.wav,ff1010bird,1,0
50679.wav,ff1010bird,1,0
50680.wav,ff1010bird,1,0
50852.wav,ff1010bird,1,0
50883.wav,ff1010bird,1,1
50884.wav,ff1010bird,1,1
50885.wav,ff1010bird,1,0
50913.wav,ff1010bird,1,1
50914.wav,ff1010bird,1,0
50915.wav,ff1010bird,1,0
50920.wav,ff1010bird,1,0
50933.wav,ff1010bird,1,0
50934.wav,ff1010bird,1,0
50935.wav,ff1010bird,1,0
51022.wav,ff1010bird,1,0
51023.wav,ff1010bird,1,0
51024.wav,ff1010bird,1,1
51027.wav,ff1010bird,1,1
51032.wav,ff1010bird,1,0
51034.wav,ff1010bird,1,0
51035.wav,ff1010bird,1,0
51036.wav,ff1010bird,1,0
51037.wav,ff1010bird,1,0
51094.wav,ff1010bird,1,1
51095.wav,ff1010bird,1,1
51213.wav,ff1010bird,1,1
51372.wav,ff1010bird,1,0
51373.wav,ff1010bird,1,0
51374.wav,ff1010bird,1,0
51384.wav,ff1010bird,1,1
51413.wav,ff1010bird,1,0
51475.wav,ff1010bird,1,1
51492.wav,ff1010bird,1,0
51493.wav,ff1010bird,1,0
51611.wav,ff1010bird,1,0
51631.wav,ff1010bird,1,0
51632.wav,ff1010bird,1,0
51649.wav,ff1010bird,1,0
51662.wav,ff1010bird,1,0
51680.wav,ff1010bird,1,0
51681.wav,ff1010bird,1,0
51688.wav,ff1010bird,1,0
51689.wav,ff1010bird,1,1
51691.wav,ff1010bird,1,1
51692.wav,ff1010bird,1,1
51693.wav,ff1010bird,1,1
51725.wav,ff1010bird,1,1
51728.wav,ff1010bird,1,0
51729.wav,ff1010bird,1,0
51730.wav,ff1010bird,1,0
52043.wav,ff1010bird,1,0
52044.wav,ff1010bird,1,1
52045.wav,ff1010bird,1,1
52046.wav,ff1010bird,1,0
52072.wav,ff1010bird,1,1
52073.wav,ff1010bird,1,1
52075.wav,ff1010bird,1,1
52076.wav,ff1010bird,1,0
52077.wav,ff1010bird,1,0
52102.wav,ff1010bird,1,0
52109.wav,ff1010bird,1,0
52114.wav,ff1010bird,1,0
52170.wav,ff1010bird,1,0
52171.wav,ff1010bird,1,1
52184.wav,ff1010bird,1,1
52185.wav,ff1010bird,1,1
52188.wav,ff1010bird,1,1
52189.wav,ff1010bird,1,0
52190.wav,ff1010bird,1,1
52191.wav,ff1010bird,1,1
52298.wav,ff1010bird,1,1
52379.wav,ff1010bird,1,1
52403.wav,ff1010bird,1,0
52404.wav,ff1010bird,1,0
52407.wav,ff1010bird,1,1
52417.wav,ff1010bird,1,0
52418.wav,ff1010bird,1,0
52419.wav,ff1010bird,1,0
52646.wav,ff1010bird,1,1
52755.wav,ff1010bird,1,0
52777.wav,ff1010bird,1,0
52778.wav,ff1010bird,1,1
52779.wav,ff1010bird,1,1
52788.wav,ff1010bird,1,0
52789.wav,ff1010bird,1,0
52790.wav,ff1010bird,1,0
52791.wav,ff1010bird,1,0
52833.wav,ff1010bird,1,1
52834.wav,ff1010bird,1,1
52835.wav,ff1010bird,1,1
52836.wav,ff1010bird,1,1
52857.wav,ff1010bird,1,1
52871.wav,ff1010bird,1,0
52872.wav,ff1010bird,1,0
52873.wav,ff1010bird,1,0
52874.wav,ff1010bird,1,0
52878.wav,ff1010bird,1,1
52879.wav,ff1010bird,1,1
52904.wav,ff1010bird,1,1
52905.wav,ff1010bird,1,1
53377.wav,ff1010bird,1,0
53382.wav,ff1010bird,1,1
53383.wav,ff1010bird,1,0
53394.wav,ff1010bird,1,1
53428.wav,ff1010bird,1,1
53431.wav,ff1010bird,1,1
53451.wav,ff1010bird,1,1
53483.wav,ff1010bird,1,1
53484.wav,ff1010bird,1,1
53493.wav,ff1010bird,1,0
53580.wav,ff1010bird,1,0
53581.wav,ff1010bird,1,0
53582.wav,ff1010bird,1,0
53590.wav,ff1010bird,1,1
53591.wav,ff1010bird,1,1
53613.wav,ff1010bird,1,1
53683.wav,ff1010bird,1,1
53690.wav,ff1010bird,1,1
53691.wav,ff1010bird,1,0
53693.wav,ff1010bird,1,1
53694.wav,ff1010bird,1,1
53695.wav,ff1010bird,1,1
53698.wav,ff1010bird,1,1
53699.wav,ff1010bird,1,1
53702.wav,ff1010bird,1,1
53703.wav,ff1010bird,1,1
53786.wav,ff1010bird,1,0
53797.wav,ff1010bird,1,0
53938.wav,ff1010bird,1,0
53939.wav,ff1010bird,1,0
54033.wav,ff1010bird,1,0
54034.wav,ff1010bird,1,0
54045.wav,ff1010bird,1,1
54046.wav,ff1010bird,1,1
54067.wav,ff1010bird,1,0
54161.wav,ff1010bird,1,1
54162.wav,ff1010bird,1,0
54187.wav,ff1010bird,1,0
54188.wav,ff1010bird,1,0
54194.wav,ff1010bird,1,0
54196.wav,ff1010bird,1,1
54197.wav,ff1010bird,1,0
54206.wav,ff1010bird,1,0
54207.wav,ff1010bird,1,0
54357.wav,ff1010bird,1,0
54358.wav,ff1010bird,1,0
54359.wav,ff1010bird,1,0
54374.wav,ff1010bird,1,1
54485.wav,ff1010bird,1,0
54486.wav,ff1010bird,1,0
54488.wav,ff1010bird,1,1
54523.wav,ff1010bird,1,1
54524.wav,ff1010bird,1,1
54525.wav,ff1010bird,1,1
54532.wav,ff1010bird,1,1
54535.wav,ff1010bird,1,1
54536.wav,ff1010bird,1,1
54537.wav,ff1010bird,1,1
54538.wav,ff1010bird,1,1
54539.wav,ff1010bird,1,0
54540.wav,ff1010bird,1,0
54545.wav,ff1010bird,1,1
54575.wav,ff1010bird,1,1
54577.wav,ff1010bird,1,0
54578.wav,ff1010bird,1,1
54579.wav,ff1010bird,1,1
54580.wav,ff1010bird,1,1
54581.wav,ff1010bird,1,1
54595.wav,ff1010bird,1,1
54639.wav,ff1010bird,1,1
54640.wav,ff1010bird,1,1
54747.wav,ff1010bird,1,1
54748.wav,ff1010bird,1,0
54753.wav,ff1010bird,1,0
54754.wav,ff1010bird,1,0
54801.wav,ff1010bird,1,1
54802.wav,ff1010bird,1,1
54803.wav,ff1010bird,1,1
54804.wav,ff1010bird,1,1
54805.wav,ff1010bird,1,1
54806.wav,ff1010bird,1,1
54808.wav,ff1010bird,1,0
54809.wav,ff1010bird,1,0
54810.wav,ff1010bird,1,0
54811.wav,ff1010bird,1,0
54812.wav,ff1010bird,1,0
